Shipment_ID,Origin,Destination,Distance_km,Shipment_Mode,Carrier,Quantity,Weight_kg,Volume_m3,Shipment_Value_INR,Weather_Conditions,Traffic_Conditions,Planned_Duration_Days,Actual_Duration_Days,Delay_Days,Status
SH1786,Delhi,Ahmedabad,10412,Ocean,Blue Dart,8557,32363.95,72.651,42824397.9,Stormy,High,20,21.94,1.94,Delayed
SH1787,Bengaluru,Kochi,1103,Rail,TCI,7591,16774.09,54.161,44873586.36,Rainy,Low,3,4.34,1.34,Delayed
SH1788,Bengaluru,Ahmedabad,959,Rail,Gati,6374,14249.29,33.337,50631074.71,Sunny,Moderate,3,3.69,0.69,On Time
SH1789,Ahmedabad,Hyderabad,14528,Ocean,Gati,7691,5586.41,13.71,7648319.54,Stormy,High,29,34.54,5.54,Delayed
SH1790,Bengaluru,Hyderabad,7605,Ocean,SCI,1657,3134.21,14.993,3840249.6,Rainy,Moderate,15,21.92,6.92,Delayed
SH1791,Kolkata,Mumbai,4186,Air,Blue Dart,1823,4817.54,26.054,50792610.92,Rainy,Low,3,4.16,1.16,Delayed
SH1792,Chennai,Kochi,12998,Ocean,Gati,2716,31218.32,138.651,43518274.46,Rainy,Moderate,25,26.09,1.09,Delayed
SH1793,Delhi,Mumbai,4868,Ocean,TCI,4912,19669.18,44.919,22496466.88,Sunny,Moderate,10,10.36,0.36,On Time
SH1794,Hyderabad,Kochi,8876,Ocean,TCI,4704,53154.02,138.023,54365221.45,Sunny,High,17,25.25,8.25,Delayed
SH1795,Chennai,Kolkata,12562,Ocean,CONCOR,378,3104.55,8.603,3166361.85,Sunny,Low,25,25.49,0.49,On Time
SH1796,Kolkata,Hyderabad,11379,Air,SCI,9351,53164.5,120.989,461788835.86,Rainy,Low,9,10.77,1.77,Delayed
SH1797,Kolkata,Kochi,11508,Ocean,Gati,640,6492.81,18.354,7590133.9,Rainy,Moderate,23,22.97,-0.03,On Time
SH1798,Kolkata,Delhi,313,Road,Blue Dart,1596,3659.03,16.463,17813681.1,Sunny,Moderate,1,1.0,0.0,On Time
SH1799,Hyderabad,Bengaluru,6882,Ocean,Blue Dart,220,448.87,0.935,734142.65,Sunny,Moderate,13,12.46,-0.54,On Time
SH1800,Kochi,Hyderabad,4679,Ocean,Gati,286,647.19,1.377,656316.66,Sunny,Low,10,10.84,0.84,On Time
SH1801,Hyderabad,Mumbai,11080,Ocean,SCI,4992,49216.3,152.501,55737919.39,Rainy,Moderate,22,23.4,1.4,Delayed
SH1802,Chennai,Kolkata,1048,Road,SCI,8303,31887.74,153.446,175095999.35,Sunny,Low,2,3.02,1.02,Delayed
SH1803,Bengaluru,Kolkata,7759,Ocean,Blue Dart,5145,11935.21,30.341,12517750.3,Rainy,Low,15,15.37,0.37,On Time
SH1804,Bengaluru,Mumbai,10321,Ocean,CONCOR,329,895.31,2.333,929793.58,Rainy,Low,20,21.66,1.66,Delayed
SH1805,Kolkata,Kochi,12142,Ocean,SCI,8521,59399.22,123.56,66781310.69,Rainy,High,24,27.21,3.21,Delayed
SH1806,Chennai,Kolkata,9101,Air,Blue Dart,6399,7340.69,24.952,88473071.27,Sunny,Moderate,7,7.24,0.24,On Time
SH1807,Hyderabad,Bengaluru,7201,Ocean,TCI,8012,50756.28,191.445,70398033.64,Sunny,Low,14,15.07,1.07,Delayed
SH1808,Bengaluru,Kolkata,4973,Ocean,CONCOR,1458,14739.01,30.17,19580345.72,Sunny,High,10,9.44,-0.56,On Time
SH1809,Kolkata,Chennai,13063,Ocean,Blue Dart,5560,16527.4,41.27,26973480.12,Sunny,Low,26,31.1,5.1,Delayed
SH1810,Delhi,Bengaluru,8717,Air,Blue Dart,8881,27566.1,86.618,316788385.42,Sunny,Low,7,7.17,0.17,On Time
SH1811,Bengaluru,Mumbai,1572,Rail,SCI,1837,18263.21,82.427,42476370.43,Sunny,Low,3,3.98,0.98,On Time
SH1812,Chennai,Ahmedabad,12125,Ocean,SCI,4023,21838.83,54.016,30322133.0,Rainy,Low,24,26.46,2.46,Delayed
SH1813,Bengaluru,Ahmedabad,981,Rail,SCI,1946,21847.66,80.674,47766489.19,Sunny,Moderate,3,2.55,-0.45,On Time
SH1814,Kolkata,Chennai,6304,Ocean,Blue Dart,3393,26670.17,55.709,25646639.67,Rainy,Moderate,12,12.52,0.52,On Time
SH1815,Kochi,Mumbai,489,Road,Blue Dart,678,3624.48,8.472,15500073.39,Rainy,High,1,4.28,3.28,Delayed
SH1816,Mumbai,Bengaluru,4825,Ocean,TCI,7326,8064.64,43.963,12205410.53,Rainy,Low,10,17.47,7.47,Delayed
SH1817,Mumbai,Kochi,3163,Rail,Blue Dart,1069,8468.06,28.69,30723078.79,Stormy,Low,7,8.01,1.01,Delayed
SH1818,Hyderabad,Delhi,7273,Ocean,CONCOR,5160,17799.97,49.747,17323254.82,Sunny,Moderate,14,17.96,3.96,Delayed
SH1819,Ahmedabad,Chennai,3089,Air,TCI,1301,10355.21,25.724,145387570.79,Sunny,High,2,2.21,0.21,On Time
SH1820,Chennai,Mumbai,11041,Ocean,TCI,8758,104644.43,546.165,101772775.16,Stormy,Low,22,27.84,5.84,Delayed
SH1821,Kolkata,Hyderabad,5896,Ocean,CONCOR,3107,3106.21,6.66,4358494.3,Rainy,High,11,12.14,1.14,Delayed
SH1822,Delhi,Ahmedabad,4965,Ocean,SCI,5014,23639.39,68.351,35908887.36,Foggy,Moderate,10,11.71,1.71,Delayed
SH1823,Mumbai,Chennai,8053,Ocean,Gati,6189,9423.93,55.318,11993698.36,Rainy,Moderate,16,17.34,1.34,Delayed
SH1824,Ahmedabad,Bengaluru,890,Road,SCI,6667,24721.98,115.992,111487694.93,Sunny,Low,2,2.99,0.99,On Time
SH1825,Bengaluru,Mumbai,14009,Ocean,TCI,1434,1402.96,8.875,1786424.01,Sunny,Moderate,28,28.73,0.73,On Time
SH1826,Hyderabad,Kolkata,509,Road,TCI,1729,12393.39,44.336,38280444.93,Sunny,Moderate,1,1.75,0.75,On Time
SH1827,Kolkata,Delhi,10158,Ocean,Gati,7521,27790.68,61.15,40800900.92,Rainy,Moderate,20,20.35,0.35,On Time
SH1828,Ahmedabad,Delhi,1126,Road,TCI,5330,8980.94,39.114,27376633.49,Sunny,Low,3,4.4,1.4,Delayed
SH1829,Ahmedabad,Hyderabad,2684,Rail,TCI,8553,36822.39,150.647,106601319.59,Sunny,Moderate,6,6.98,0.98,On Time
SH1830,Ahmedabad,Mumbai,11771,Ocean,TCI,1963,17308.04,40.199,28126290.23,Foggy,Moderate,23,25.37,2.37,Delayed
SH1831,Delhi,Bengaluru,6673,Ocean,CONCOR,7132,71772.03,150.664,114123097.67,Stormy,Moderate,13,17.51,4.51,Delayed
SH1832,Ahmedabad,Kochi,5899,Air,TCI,4839,53049.82,116.685,631697227.54,Sunny,Low,4,6.97,2.97,Delayed
SH1833,Delhi,Ahmedabad,984,Road,Blue Dart,6207,67168.13,139.542,275209189.65,Sunny,Low,2,1.43,-0.57,On Time
SH1834,Kolkata,Mumbai,8133,Air,CONCOR,2732,30690.79,117.6,447328876.83,Sunny,Low,6,6.59,0.59,On Time
SH1835,Hyderabad,Kolkata,9942,Air,CONCOR,8809,28730.17,155.061,282172749.32,Sunny,Low,8,9.0,1.0,On Time
SH1836,Kochi,Ahmedabad,3358,Rail,Blue Dart,8126,87493.89,230.937,277916439.21,Sunny,High,8,10.61,2.61,Delayed
SH1837,Kolkata,Chennai,808,Road,TCI,7503,78539.8,236.759,446261669.76,Sunny,Low,2,2.77,0.77,On Time
SH1838,Ahmedabad,Kolkata,999,Rail,SCI,3540,2805.95,7.483,9995645.55,Stormy,Moderate,3,5.95,2.95,Delayed
SH1839,Hyderabad,Kochi,12080,Ocean,SCI,3885,7369.24,20.302,11424863.96,Sunny,Low,24,24.16,0.16,On Time
SH1840,Kolkata,Mumbai,1726,Road,CONCOR,7382,20005.12,110.917,78748702.38,Sunny,Moderate,4,4.12,0.12,On Time
SH1841,Delhi,Kolkata,3974,Air,Blue Dart,4419,5415.88,28.846,67978762.12,Sunny,Low,3,2.96,-0.04,On Time
SH1842,Chennai,Kochi,1414,Road,Gati,496,4359.54,18.597,15202815.91,Foggy,Moderate,4,6.05,2.05,Delayed
SH1843,Kolkata,Ahmedabad,4557,Ocean,Blue Dart,3780,14272.7,90.058,21195186.82,Sunny,Moderate,10,10.06,0.06,On Time
SH1844,Chennai,Bengaluru,1250,Road,Gati,6034,50412.32,134.349,155293492.49,Stormy,Low,3,5.09,2.09,Delayed
SH1845,Kochi,Delhi,5507,Ocean,TCI,6453,49623.55,112.887,75927276.02,Sunny,Low,11,11.25,0.25,On Time
SH1846,Kochi,Ahmedabad,1108,Road,SCI,5101,54653.05,121.678,289000826.79,Sunny,Low,3,3.19,0.19,On Time
SH1847,Kochi,Chennai,12955,Ocean,CONCOR,9666,19408.3,62.733,31845035.62,Stormy,Moderate,25,33.94,8.94,Delayed
SH1848,Ahmedabad,Delhi,5031,Ocean,Blue Dart,6961,14681.22,44.543,17083539.17,Sunny,Low,10,10.66,0.66,On Time
SH1849,Kochi,Mumbai,3910,Rail,Gati,4509,15240.87,32.998,39365630.77,Sunny,Low,9,8.55,-0.45,On Time
SH1850,Kochi,Ahmedabad,5548,Ocean,Gati,8609,55788.26,143.787,57575202.21,Sunny,Moderate,11,10.51,-0.49,On Time
SH1851,Delhi,Chennai,5395,Ocean,CONCOR,7579,41041.43,84.327,64321639.39,Rainy,Moderate,10,11.56,1.56,Delayed
SH1852,Mumbai,Kochi,2657,Rail,SCI,111,1056.35,2.871,2695129.78,Rainy,Low,6,8.68,2.68,Delayed
SH1853,Chennai,Mumbai,6796,Air,SCI,6316,35969.81,73.552,308869886.33,Sunny,Moderate,5,8.21,3.21,Delayed
SH1854,Delhi,Bengaluru,4106,Ocean,TCI,4804,17136.3,35.083,18755030.95,Stormy,High,10,12.81,2.81,Delayed
SH1855,Delhi,Ahmedabad,5301,Ocean,CONCOR,9000,13194.18,33.959,20204140.32,Rainy,High,10,16.8,6.8,Delayed
SH1856,Mumbai,Kolkata,7517,Ocean,TCI,2060,11271.99,22.876,11660329.3,Foggy,Moderate,15,16.35,1.35,Delayed
SH1857,Delhi,Kolkata,14265,Ocean,TCI,1401,7594.12,41.154,11239587.23,Sunny,Moderate,28,32.02,4.02,Delayed
SH1858,Kolkata,Kochi,11778,Ocean,TCI,1474,6823.61,41.126,11397651.78,Foggy,High,23,24.53,1.53,Delayed
SH1859,Delhi,Chennai,12702,Ocean,SCI,8733,102427.19,412.28,180362617.42,Sunny,Moderate,25,25.13,0.13,On Time
SH1860,Delhi,Hyderabad,9176,Air,SCI,2663,25846.88,108.223,283213292.94,Stormy,High,7,10.07,3.07,Delayed
SH1861,Delhi,Kochi,1452,Rail,Gati,4996,12059.17,28.359,29395415.64,Sunny,Low,3,2.19,-0.81,On Time
SH1862,Hyderabad,Kochi,9749,Air,Blue Dart,9871,56638.99,128.628,839700399.43,Stormy,Low,8,9.02,1.02,Delayed
SH1863,Kolkata,Chennai,1632,Road,TCI,7754,10328.39,24.293,41754443.07,Sunny,Moderate,4,5.38,1.38,Delayed
SH1864,Kochi,Kolkata,687,Road,Blue Dart,3794,16311.85,53.163,64608396.95,Sunny,High,1,1.98,0.98,On Time
SH1865,Ahmedabad,Kochi,5606,Air,CONCOR,575,638.13,2.715,8658336.31,Sunny,High,4,4.43,0.43,On Time
SH1866,Hyderabad,Delhi,4014,Ocean,CONCOR,2465,4930.59,10.033,8329701.89,Stormy,High,10,14.05,4.05,Delayed
SH1867,Delhi,Chennai,4791,Ocean,Blue Dart,2141,16057.22,55.41,24114863.19,Sunny,High,10,9.73,-0.27,On Time
SH1868,Chennai,Mumbai,7270,Air,TCI,6814,9082.08,35.849,84961120.24,Rainy,Low,6,6.18,0.18,On Time
SH1869,Chennai,Hyderabad,1861,Rail,SCI,4645,42210.76,94.553,112224896.42,Sunny,High,4,7.74,3.74,Delayed
SH1870,Hyderabad,Kolkata,1437,Road,CONCOR,9180,19806.4,45.224,109264334.68,Rainy,Low,4,4.4,0.4,On Time
SH1871,Mumbai,Kochi,14776,Ocean,Gati,1597,18291.48,41.361,31432751.51,Stormy,Moderate,29,31.68,2.68,Delayed
SH1872,Mumbai,Bengaluru,4932,Ocean,SCI,7290,5054.04,15.22,7806817.18,Foggy,Low,10,16.97,6.97,Delayed
SH1873,Mumbai,Chennai,9429,Ocean,CONCOR,7298,31071.4,95.735,54847071.2,Rainy,Moderate,18,19.15,1.15,Delayed
SH1874,Bengaluru,Kochi,3033,Rail,Gati,6397,49369.67,187.97,120034272.46,Sunny,Low,7,7.26,0.26,On Time
SH1875,Ahmedabad,Mumbai,11852,Ocean,CONCOR,8687,8065.18,50.654,12749960.58,Sunny,Moderate,23,22.7,-0.3,On Time
SH1876,Mumbai,Kochi,11230,Ocean,Blue Dart,1611,3901.88,9.891,6303164.5,Sunny,Low,22,21.51,-0.49,On Time
SH1877,Kolkata,Ahmedabad,3397,Rail,TCI,5372,10504.76,23.911,36906597.78,Sunny,Moderate,8,9.54,1.54,Delayed
SH1878,Hyderabad,Bengaluru,9774,Ocean,Gati,229,910.83,2.126,1131302.73,Sunny,High,19,19.32,0.32,On Time
SH1879,Kochi,Chennai,9856,Air,Blue Dart,6507,33894.4,70.091,476487677.93,Sunny,Low,8,7.91,-0.09,On Time
SH1880,Kolkata,Chennai,7290,Ocean,CONCOR,9688,12982.84,45.978,20206819.32,Sunny,Moderate,14,14.22,0.22,On Time
SH1881,Mumbai,Delhi,14942,Ocean,SCI,8113,32983.12,138.561,41178540.31,Sunny,Low,29,29.95,0.95,On Time
SH1882,Kochi,Bengaluru,5755,Ocean,TCI,6277,16401.02,58.037,28066770.38,Sunny,Moderate,11,11.16,0.16,On Time
SH1883,Chennai,Hyderabad,1701,Road,TCI,9684,76073.6,235.198,234880558.36,Sunny,Low,4,3.94,-0.06,On Time
SH1884,Kolkata,Mumbai,9060,Air,Gati,8739,99727.08,372.896,1024850194.33,Foggy,Moderate,7,13.14,6.14,Delayed
SH1885,Chennai,Kolkata,236,Road,CONCOR,8333,53163.72,111.882,285256766.82,Sunny,Low,1,1.36,0.36,On Time
SH1886,Kolkata,Kochi,12455,Ocean,TCI,1336,10709.96,24.157,15006467.09,Sunny,Moderate,24,23.99,-0.01,On Time
SH1887,Bengaluru,Mumbai,9467,Ocean,Blue Dart,8346,93635.25,233.48,150029868.41,Sunny,Moderate,18,18.06,0.06,On Time
SH1888,Mumbai,Kolkata,9969,Ocean,Blue Dart,4989,51128.94,102.791,78262580.0,Foggy,High,19,20.78,1.78,Delayed
SH1889,Kolkata,Ahmedabad,7097,Ocean,SCI,5151,30446.57,182.546,51787201.34,Sunny,Moderate,14,14.52,0.52,On Time
SH1890,Kochi,Mumbai,4008,Ocean,Blue Dart,3717,11379.99,27.621,15103343.09,Rainy,Moderate,10,11.03,1.03,Delayed
SH1891,Kochi,Delhi,1951,Road,TCI,7207,6804.06,34.911,24750047.62,Stormy,High,5,7.18,2.18,Delayed
SH1892,Ahmedabad,Chennai,3473,Air,TCI,1842,6506.44,37.663,68852118.53,Stormy,Low,2,6.67,4.67,Delayed
SH1893,Mumbai,Kochi,5615,Air,Blue Dart,1824,8584.42,17.797,88449966.16,Sunny,High,4,4.26,0.26,On Time
SH1894,Kochi,Mumbai,3922,Air,Blue Dart,5808,68420.71,199.192,559346568.05,Rainy,Low,3,4.75,1.75,Delayed
SH1895,Kolkata,Chennai,6060,Ocean,CONCOR,2437,2465.0,5.965,2530240.44,Rainy,Low,12,13.48,1.48,Delayed
SH1896,Bengaluru,Delhi,14281,Ocean,Gati,4609,10471.05,27.827,11658756.99,Stormy,Low,28,37.49,9.49,Delayed
SH1897,Chennai,Hyderabad,1504,Rail,SCI,5811,42824.26,135.794,137981844.72,Sunny,Low,3,3.97,0.97,On Time
SH1898,Hyderabad,Kochi,1071,Rail,TCI,3421,9675.88,19.923,27858831.81,Foggy,Moderate,3,4.79,1.79,Delayed
SH1899,Ahmedabad,Delhi,10980,Ocean,CONCOR,3762,9381.64,34.836,12225494.72,Sunny,Moderate,21,26.6,5.6,Delayed
SH1900,Hyderabad,Kolkata,878,Road,Gati,5693,13714.07,53.71,61367040.26,Stormy,Low,2,3.38,1.38,Delayed
SH1901,Ahmedabad,Kolkata,2046,Rail,SCI,2214,6242.48,20.78,17882060.13,Sunny,High,5,6.43,1.43,Delayed
SH1902,Kochi,Mumbai,9571,Ocean,Blue Dart,108,282.84,1.51,501800.19,Sunny,Low,19,19.4,0.4,On Time
SH1903,Mumbai,Ahmedabad,9765,Ocean,SCI,485,456.82,1.572,745173.12,Rainy,Moderate,19,20.31,1.31,Delayed
SH1904,Ahmedabad,Mumbai,2126,Rail,Gati,5695,43836.53,102.48,109198240.15,Rainy,Moderate,5,6.86,1.86,Delayed
SH1905,Mumbai,Hyderabad,7112,Air,Gati,9258,25527.11,115.107,319607501.02,Stormy,Moderate,5,10.07,5.07,Delayed
SH1906,Ahmedabad,Chennai,3428,Rail,SCI,6814,46016.77,248.63,167099914.32,Sunny,Low,8,9.33,1.33,Delayed
SH1907,Kochi,Kolkata,1330,Rail,TCI,5906,58594.32,329.25,204910226.54,Sunny,High,3,4.3,1.3,Delayed
SH1908,Kochi,Chennai,5377,Air,Gati,1860,21375.22,49.695,270948276.24,Rainy,Moderate,4,5.31,1.31,Delayed
SH1909,Bengaluru,Hyderabad,6596,Air,TCI,4089,15865.78,66.42,195779925.32,Rainy,Low,5,5.48,0.48,On Time
SH1910,Ahmedabad,Mumbai,7055,Ocean,SCI,709,2105.49,4.763,2764605.9,Rainy,High,14,16.29,2.29,Delayed
SH1911,Kochi,Hyderabad,6177,Air,TCI,4561,2435.9,10.366,25007873.08,Foggy,High,5,8.43,3.43,Delayed
SH1912,Chennai,Kolkata,1458,Road,CONCOR,1616,3995.58,9.512,14521037.76,Sunny,High,4,7.73,3.73,Delayed
SH1913,Hyderabad,Mumbai,729,Road,SCI,9508,86123.15,185.624,473985719.15,Sunny,Low,2,2.21,0.21,On Time
SH1914,Delhi,Kochi,7635,Air,Gati,8711,43496.21,90.373,423058102.12,Rainy,Moderate,6,6.9,0.9,On Time
SH1915,Delhi,Hyderabad,2472,Rail,SCI,4977,19672.05,67.815,63094282.65,Foggy,Low,6,8.8,2.8,Delayed
SH1916,Mumbai,Bengaluru,826,Road,CONCOR,832,5011.19,11.022,20025351.24,Foggy,Moderate,2,3.17,1.17,Delayed
SH1917,Delhi,Chennai,13034,Ocean,Gati,1160,12278.1,31.758,15468762.61,Rainy,Moderate,26,27.61,1.61,Delayed
SH1918,Delhi,Bengaluru,699,Road,SCI,5681,28834.5,59.63,141560189.28,Sunny,High,1,4.74,3.74,Delayed
SH1919,Mumbai,Ahmedabad,4197,Ocean,CONCOR,7901,28748.16,190.563,37637022.55,Rainy,Moderate,10,10.95,0.95,On Time
SH1920,Kochi,Chennai,1389,Road,CONCOR,6705,74624.22,186.87,299980138.63,Rainy,Low,3,3.5,0.5,On Time
SH1921,Delhi,Bengaluru,4568,Air,SCI,3331,6727.45,18.77,74980133.95,Sunny,Low,3,3.44,0.44,On Time
SH1922,Mumbai,Ahmedabad,4347,Ocean,SCI,3392,2998.98,16.489,3002782.97,Sunny,Moderate,10,10.81,0.81,On Time
SH1923,Chennai,Mumbai,9670,Air,TCI,4435,23037.83,93.709,205480490.2,Stormy,High,8,11.6,3.6,Delayed
SH1924,Mumbai,Bengaluru,3907,Rail,SCI,3380,23457.36,76.25,73460866.79,Foggy,Moderate,9,9.65,0.65,On Time
SH1925,Kolkata,Kochi,1925,Road,CONCOR,3189,11589.78,25.402,58866979.89,Sunny,Moderate,5,5.33,0.33,On Time
SH1926,Chennai,Kolkata,5865,Ocean,Gati,1426,9231.35,29.457,15536451.36,Foggy,Moderate,11,12.19,1.19,Delayed
SH1927,Bengaluru,Hyderabad,11046,Air,TCI,6500,51557.38,317.936,733258788.84,Rainy,Moderate,9,10.73,1.73,Delayed
SH1928,Mumbai,Kochi,1554,Road,CONCOR,4571,37971.75,109.391,131820103.34,Sunny,High,4,6.39,2.39,Delayed
SH1929,Kolkata,Chennai,590,Road,Blue Dart,4294,10147.83,24.821,42552181.04,Sunny,Moderate,1,2.06,1.06,Delayed
SH1930,Ahmedabad,Hyderabad,9851,Air,Blue Dart,7393,52960.91,113.707,428100619.97,Sunny,Low,8,7.1,-0.9,On Time
SH1931,Mumbai,Ahmedabad,1233,Road,Gati,2341,11193.77,45.133,42178625.91,Sunny,Low,3,4.01,1.01,Delayed
SH1932,Ahmedabad,Delhi,3093,Rail,Gati,3129,13289.0,56.994,39030497.85,Foggy,Moderate,7,9.32,2.32,Delayed
SH1933,Kochi,Delhi,9190,Air,TCI,2854,12162.47,37.91,177425902.29,Sunny,Low,7,7.31,0.31,On Time
SH1934,Hyderabad,Mumbai,230,Road,CONCOR,8681,27135.11,171.002,110191303.24,Sunny,Moderate,1,1.72,0.72,On Time
SH1935,Bengaluru,Mumbai,9378,Ocean,Blue Dart,355,593.64,1.839,917240.24,Sunny,Low,18,16.92,-1.08,On Time
SH1936,Hyderabad,Bengaluru,2601,Rail,CONCOR,8418,67868.69,153.503,202057715.97,Sunny,Moderate,6,7.76,1.76,Delayed
SH1937,Hyderabad,Kolkata,9768,Ocean,TCI,561,3027.99,14.05,4873779.84,Sunny,Low,19,19.65,0.65,On Time
SH1938,Hyderabad,Kochi,14472,Ocean,SCI,2857,1464.21,3.147,2107004.62,Sunny,High,28,27.6,-0.4,On Time
SH1939,Hyderabad,Ahmedabad,9274,Ocean,SCI,9878,110888.87,457.137,120415462.51,Sunny,Moderate,18,22.58,4.58,Delayed
SH1940,Bengaluru,Hyderabad,8029,Ocean,Gati,6495,75384.88,493.09,128076297.89,Sunny,High,16,16.98,0.98,On Time
SH1941,Hyderabad,Bengaluru,11399,Ocean,SCI,7004,72219.44,302.284,87930293.08,Stormy,Low,22,25.99,3.99,Delayed
SH1942,Hyderabad,Chennai,9311,Ocean,TCI,8842,101452.86,507.772,157771549.15,Sunny,Low,18,18.71,0.71,On Time
SH1943,Kochi,Delhi,312,Road,TCI,1984,3972.88,10.623,20237572.63,Stormy,Low,1,3.74,2.74,Delayed
SH1944,Mumbai,Delhi,2066,Rail,CONCOR,2868,26702.23,153.53,92021159.46,Sunny,Moderate,5,6.16,1.16,Delayed
SH1945,Delhi,Kolkata,10518,Air,CONCOR,1228,13562.11,30.287,156915410.09,Rainy,High,8,8.13,0.13,On Time
SH1946,Kolkata,Kochi,1668,Road,SCI,5941,21681.83,60.366,112009381.24,Sunny,Low,4,4.67,0.67,On Time
SH1947,Hyderabad,Mumbai,1817,Road,TCI,7452,35588.77,151.163,177202752.47,Sunny,High,5,7.21,2.21,Delayed
SH1948,Delhi,Kolkata,14121,Ocean,Gati,2829,31264.79,101.66,49561419.04,Sunny,Low,28,28.86,0.86,On Time
SH1949,Delhi,Kochi,3412,Rail,Blue Dart,6409,26297.56,73.181,72671662.04,Foggy,Low,8,8.9,0.9,On Time
SH1950,Delhi,Ahmedabad,1221,Road,TCI,5384,49973.03,127.876,194829194.98,Rainy,Low,3,4.25,1.25,Delayed
SH1951,Kolkata,Ahmedabad,9380,Ocean,Blue Dart,8120,82997.59,326.851,134858653.86,Sunny,High,18,18.19,0.19,On Time
SH1952,Bengaluru,Kolkata,562,Road,CONCOR,3901,25738.2,64.925,96052605.51,Foggy,Moderate,1,3.59,2.59,Delayed
SH1953,Kolkata,Bengaluru,11803,Ocean,TCI,7514,88389.65,282.81,145551108.29,Rainy,Moderate,23,24.49,1.49,Delayed
SH1954,Bengaluru,Kolkata,8153,Air,CONCOR,2306,13993.85,31.727,199722952.84,Sunny,Low,6,6.41,0.41,On Time
SH1955,Ahmedabad,Delhi,13447,Ocean,TCI,7757,31277.96,67.008,52867445.35,Sunny,Low,26,25.84,-0.16,On Time
SH1956,Mumbai,Hyderabad,816,Rail,SCI,6526,54774.55,244.17,191753562.24,Sunny,Low,3,3.15,0.15,On Time
SH1957,Bengaluru,Delhi,3461,Rail,SCI,6701,12225.2,41.269,30078159.74,Sunny,Moderate,8,9.8,1.8,Delayed
SH1958,Delhi,Hyderabad,13388,Ocean,TCI,9038,79656.62,203.561,141251332.49,Stormy,Low,26,29.29,3.29,Delayed
SH1959,Hyderabad,Bengaluru,11530,Ocean,TCI,3157,33515.75,122.167,35251183.44,Foggy,Moderate,23,24.64,1.64,Delayed
SH1960,Ahmedabad,Mumbai,1982,Road,CONCOR,5070,45682.8,123.569,184523119.83,Sunny,Moderate,5,6.85,1.85,Delayed
SH1961,Kochi,Kolkata,1750,Road,Blue Dart,4866,56791.68,316.762,308790875.72,Sunny,Low,5,4.91,-0.09,On Time
SH1962,Hyderabad,Mumbai,953,Road,TCI,8265,71440.13,161.825,240268866.1,Stormy,Moderate,2,5.18,3.18,Delayed
SH1963,Hyderabad,Mumbai,1855,Road,Blue Dart,6437,53491.35,147.594,242979221.02,Stormy,High,5,8.65,3.65,Delayed
SH1964,Mumbai,Delhi,14041,Ocean,TCI,8540,30138.87,199.1,41476680.82,Sunny,Moderate,28,27.98,-0.02,On Time
SH1965,Ahmedabad,Chennai,961,Road,Blue Dart,1486,16420.89,42.328,85344584.21,Sunny,Low,2,1.64,-0.36,On Time
SH1966,Ahmedabad,Kochi,2065,Rail,TCI,703,711.72,1.676,2268778.03,Sunny,High,5,7.42,2.42,Delayed
SH1967,Kolkata,Chennai,9360,Ocean,SCI,4161,8265.2,31.618,8314963.15,Rainy,High,18,19.54,1.54,Delayed
SH1968,Ahmedabad,Kolkata,5011,Air,Gati,3094,29974.97,108.299,285428697.9,Foggy,Low,4,6.54,2.54,Delayed
SH1969,Mumbai,Hyderabad,1665,Road,SCI,4433,25874.57,84.142,118836371.66,Sunny,Low,4,4.32,0.32,On Time
SH1970,Kochi,Kolkata,1180,Rail,SCI,1578,12105.94,37.998,32699974.96,Foggy,High,3,6.96,3.96,Delayed
SH1971,Ahmedabad,Mumbai,5787,Ocean,Gati,9578,44353.08,125.594,45334568.33,Sunny,High,11,10.96,-0.04,On Time
SH1972,Ahmedabad,Delhi,572,Road,Blue Dart,7104,34653.3,102.381,187550638.25,Foggy,Low,1,1.81,0.81,On Time
SH1973,Mumbai,Chennai,9064,Air,SCI,7194,65491.81,131.698,705841227.69,Sunny,Low,7,7.06,0.06,On Time
SH1974,Chennai,Mumbai,11804,Ocean,Gati,5587,18007.89,55.258,21389582.3,Foggy,Moderate,23,24.28,1.28,Delayed
SH1975,Mumbai,Bengaluru,6379,Ocean,Gati,9224,40132.29,128.426,69783096.88,Foggy,Low,12,12.14,0.14,On Time
SH1976,Hyderabad,Mumbai,9518,Ocean,Gati,1982,22632.85,45.369,28861467.27,Rainy,High,19,19.05,0.05,On Time
SH1977,Mumbai,Delhi,4987,Air,TCI,7723,80655.77,249.936,968274751.3,Rainy,Moderate,4,4.89,0.89,On Time
SH1978,Delhi,Mumbai,7257,Air,TCI,518,5645.13,13.072,56006282.85,Stormy,High,6,12.36,6.36,Delayed
SH1979,Hyderabad,Kolkata,1391,Road,Blue Dart,7815,84122.51,491.378,454172653.19,Rainy,Low,3,4.34,1.34,Delayed
SH1980,Bengaluru,Delhi,4712,Ocean,Blue Dart,9923,42921.42,238.957,75248797.22,Rainy,Low,10,10.63,0.63,On Time
SH1981,Chennai,Delhi,3355,Rail,Blue Dart,2460,1466.21,7.773,3546926.17,Sunny,High,8,10.34,2.34,Delayed
SH1982,Bengaluru,Chennai,10553,Ocean,TCI,3144,12277.14,35.425,19158225.64,Rainy,Moderate,21,21.94,0.94,On Time
SH1983,Kolkata,Delhi,856,Road,TCI,1087,9703.48,27.289,41102960.9,Stormy,Low,2,5.68,3.68,Delayed
